grid_id,row,col,candidate_score,demand,suitability,grid_capacity,remaining_capacity_mw,grid_risk,existing_supply
30072,117,120,0.7562106251716614,0.7703821063041687,0.7075000405311584,0.7096622586250305,2.245121955871582,0.3141385614871979,0.0
46439,181,103,0.756083607673645,0.7987779378890991,0.4124999940395355,0.8717749118804932,2.6666150093078613,0.13652995228767395,0.0
46188,180,108,0.756005585193634,0.7687329053878784,0.42250001430511475,0.9136514663696289,2.775493860244751,0.09374905377626419,0.0
43385,169,121,0.7547460198402405,0.8366893529891968,0.4124999940395355,0.8058149218559265,2.4951188564300537,0.20641325414180756,0.0
51116,199,172,0.7547160983085632,0.860375165939331,0.4124999940395355,0.7619351744651794,2.3810315132141113,0.24256666004657745,0.0
49502,193,94,0.754425048828125,0.786502480506897,0.4124999940395355,0.8834211826324463,2.696894884109497,0.12007738649845123,0.0
45479,177,167,0.753835916519165,0.8570852875709534,1.0,0.3315550684928894,1.2620433568954468,0.6775932908058167,0.0
42634,166,138,0.7538259625434875,0.8823623657226562,1.0,0.28247907757759094,1.1344456672668457,0.7142307162284851,0.0
63510,248,22,0.7525876760482788,0.7444936633110046,0.4099999964237213,0.9481218457221985,2.865117073059082,0.0547272227704525,0.0
19821,77,109,0.7521317005157471,0.7301997542381287,0.4124999940395355,0.9676133394241333,2.915794610977173,0.03381197527050972,0.0
16683,65,43,0.7521106004714966,0.7357084155082703,0.4000000059604645,0.9691903591156006,2.9198946952819824,0.03507370874285698,0.0
44920,175,120,0.7518614530563354,0.7719051241874695,0.4124999940395355,0.9008550047874451,2.7422232627868652,0.10732321441173553,0.0
32607,127,95,0.7516533136367798,0.7415916323661804,0.7075000405311584,0.739425539970398,2.3225061893463135,0.2819593846797943,0.0
50989,199,45,0.7513772249221802,0.744593620300293,0.4124999940395355,0.9416422843933105,2.8482699394226074,0.06124629080295563,0.0
17505,68,97,0.7513518333435059,0.742266833782196,0.39250001311302185,0.9600158929824829,2.8960413932800293,0.04246776923537254,0.0
48732,190,92,0.7511324882507324,0.7825084924697876,0.42250001430511475,0.871045708656311,2.6647188663482666,0.13347870111465454,0.0
37256,145,136,0.7501872777938843,0.7704257369041443,0.7150000333786011,0.6858992576599121,2.1833384037017822,0.3454146981239319,0.0
31084,121,108,0.7495776414871216,0.727129340171814,0.6950000524520874,0.7672741413116455,2.3949127197265625,0.25802314281463623,0.0
44167,172,135,0.7493004202842712,0.7820634245872498,0.7150000333786011,0.6549730896949768,2.1029300689697266,0.3614990711212158,0.0
48209,188,81,0.7490528225898743,0.7781408429145813,0.39250001311302185,0.8979688286781311,2.7347190380096436,0.11577881872653961,0.0
43078,168,70,0.7482091784477234,0.728117048740387,0.4050000309944153,0.9631713032722473,2.904245376586914,0.040159981697797775,0.0
33397,130,117,0.7479292750358582,0.7893977761268616,0.6850000619888306,0.6631323099136353,2.1241440773010254,0.35917049646377563,0.0
27264,106,128,0.7478945851325989,0.7826990485191345,0.6975000500679016,0.6566123962402344,2.107192277908325,0.3507564067840576,0.0
30587,119,123,0.7474579811096191,0.8058470487594604,0.7075000405311584,0.6177645921707153,2.006188154220581,0.4053661823272705,0.0
42357,165,117,0.7472085356712341,0.7148815393447876,0.7150000333786011,0.7557353973388672,2.3649117946624756,0.25450918078422546,0.0
42394,165,154,0.7469866275787354,1.0,0.987500011920929,0.06907422095537186,0.5795930624008179,0.9253485202789307,0.0
44459,173,171,0.7469627261161804,0.9310778379440308,1.0,0.16925720870494843,0.8400686979293823,0.8155543804168701,0.0
38483,150,83,0.7469074130058289,0.7398403882980347,0.39250001311302185,0.9486073851585388,2.8663792610168457,0.055690959095954895,0.0
40780,159,76,0.7463485598564148,0.7210541367530823,0.4124999940395355,0.9626016616821289,2.902764081954956,0.04092005640268326,0.0
35728,139,144,0.7455110549926758,0.9068012833595276,1.0,0.2190064936876297,0.9694170951843262,0.7922019958496094,0.0
41630,162,158,0.7451631426811218,0.9192019104957581,0.987500011920929,0.2054121047258377,0.9340715408325195,0.8041809797286987,0.0
35204,137,132,0.744314968585968,0.8879607319831848,0.7150000333786011,0.4701429307460785,1.6223714351654053,0.5645634531974792,0.0
42869,167,117,0.7441425919532776,0.6913169622421265,0.7075000405311584,0.7907828092575073,2.4560353755950928,0.22229309380054474,0.0
31054,121,78,0.7435210943222046,0.8634564280509949,0.4124999940395355,0.7204065322875977,2.273056983947754,0.29322049021720886,0.0
24610,96,34,0.7434378862380981,0.7769802212715149,0.3225000202655792,0.9263334274291992,2.808467149734497,0.07908789068460464,0.0
27023,105,143,0.7431073784828186,0.8521909713745117,0.4050000309944153,0.7412038445472717,2.3271303176879883,0.2688200771808624,0.0
27991,109,87,0.7424823045730591,0.8248968124389648,0.4124999940395355,0.7822761535644531,2.433917999267578,0.23396234214305878,0.0
45156,176,100,0.7424367070198059,0.8084404468536377,0.39250001311302185,0.8227601051330566,2.5391762256622314,0.19061772525310516,0.0
47200,184,96,0.7423438429832458,0.7731059789657593,0.42250001430511475,0.8549917936325073,2.622978687286377,0.15101876854896545,0.0
34399,134,95,0.7419315576553345,0.6690435409545898,0.6775000095367432,0.8450509309768677,2.597132444381714,0.17362745106220245,0.0
19352,75,152,0.7418844103813171,0.7170074582099915,0.38749998807907104,0.9708287715911865,2.924154758453369,0.0317891389131546,0.0
42868,167,116,0.741370439529419,0.6789289712905884,0.7075000405311584,0.8023605942726135,2.486137628555298,0.21287232637405396,0.0
33882,132,90,0.7413318157196045,0.6915324926376343,0.7150000333786011,0.8233749270439148,2.5407750606536865,0.1863233596086502,0.17142857611179352
38351,149,207,0.7411049604415894,0.897206723690033,0.6975000500679016,0.43540993332862854,1.532065749168396,0.5625817179679871,0.0
34400,134,96,0.7409499883651733,0.6532725095748901,0.7150000333786011,0.8415181040763855,2.587947130203247,0.18003197014331818,0.0
63828,249,84,0.7408172488212585,0.5913607478141785,0.6775000095367432,0.9610081911087036,2.8986215591430664,0.04077386483550072,0.0
27775,108,127,0.7407536506652832,0.7811683416366577,0.6975000500679016,0.6342659592628479,2.0490918159484863,0.37589341402053833,0.0
28033,109,129,0.7401754260063171,0.7991065382957458,0.6975000500679016,0.6024180054664612,1.9662867784500122,0.40808454155921936,0.0
